"Subject" "Activity_No." "Activity_Name2" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
12 2 "WALKING_UPSTAIRS" 0.02847263 0.10084275 0.10084275 0.082908229 0.014635835 -0.96077563 -0.68740665 0.019403896 -0.53396765 -0.30256836 -0.30256836 -0.49198758 -0.35964452 -0.72205039 -0.37431726 -0.42808158 -0.67905724 -0.77912834
12 2 "WALKING_UPSTAIRS" -0.057840863 -0.083739507 -0.083739507 -0.36601509 -0.023405369 -0.9645812 -0.1739777 -0.099724376 -0.44192122 -0.27748831 -0.27748831 -0.46465902 -0.29468642 -0.70736444 -0.44689988 -0.4130637 -0.56388853 -0.75525501
12 2 "WALKING_UPSTAIRS" -0.049516186 0.028222444 0.028222444 -0.38225172 -0.13181935 -0.97218232 -0.24583392 -0.023013734 -0.5122052 -0.28014199 -0.28014199 -0.51428909 -0.30155932 -0.72786262 -0.45222888 -0.46887133 -0.55458965 -0.75852768
12 2 "WALKING_UPSTAIRS" -0.031625706 0.15175516 0.15175516 -0.043056564 0.033584301 -0.97167731 -0.22933135 0.1707982 -0.77003519 -0.29166646 -0.29166646 -0.5408057 -0.43423141 -0.75302909 -0.44811373 -0.40849983 -0.72685752 -0.79136188
12 2 "WALKING_UPSTAIRS" -0.20050474 -0.057032416 -0.057032416 0.19912273 0.20497023 -0.97100252 -0.50790593 -0.2194597 -0.6912206 -0.24497028 -0.24497028 -0.48627229 -0.33492278 -0.66398167 -0.30840574 -0.28708994 -0.57157212 -0.66110642
12 2 "WALKING_UPSTAIRS" -0.13394196 -0.13741861 -0.13741861 0.25414713 0.088829049 -0.9817285 -0.72342146 -0.38554825 -0.61970753 -0.24575416 -0.24575416 -0.48263833 -0.23470573 -0.62972366 -0.25309757 -0.33985541 -0.58327265 -0.64813022
12 2 "WALKING_UPSTAIRS" -0.027612491 0.082167406 0.082167406 -0.13359448 0.16849052 -0.9780586 -0.5605888 -0.043492973 -0.5823232 -0.31056353 -0.31056353 -0.50888426 -0.2678524 -0.69476238 -0.41290304 -0.42361197 -0.65260332 -0.72273497
12 2 "WALKING_UPSTAIRS" -0.029146273 0.052406806 0.052406806 -0.32032358 0.22485707 -0.97649731 -0.24326317 0.18305455 -0.55895406 -0.32900366 -0.32900366 -0.52104304 -0.33507049 -0.7318688 -0.49843742 -0.4445129 -0.698399 -0.74221911
12 5 "STANDING" -0.34088597 0.26022161 0.26022161 0.27392807 -0.094512124 -0.99698921 0.012451947 -0.81535204 -0.81777159 -0.49741316 -0.49741316 -0.89846959 -0.56894735 -0.80429369 -0.56758789 -0.85180663 -0.41787214 -0.66793137
12 5 "STANDING" -0.57846799 0.29773363 0.29773363 0.29061477 0.054338194 -0.99840968 -0.31711533 -0.81224099 -0.83075117 -0.70530314 -0.70530314 -0.91542031 -0.70742238 -0.83142338 -0.74766048 -0.85017009 -0.39055389 -0.66255591
12 5 "STANDING" -0.062439815 0.051011214 0.051011214 0.53332968 -0.17103835 -0.99897609 0.47184196 -0.88580451 -0.87670827 -0.85295652 -0.85295652 -0.93798551 -0.86790956 -0.9252224 -0.90334865 -0.92253119 -0.89158972 -0.91477945
12 5 "STANDING" -0.15255409 0.13332774 0.13332774 0.5207449 -0.39887796 -0.99885691 -0.19310667 -0.92811007 -0.69386925 -0.9167832 -0.9167832 -0.92444996 -0.8603267 -0.91056625 -0.89661512 -0.90945496 -0.84834055 -0.88789132
12 5 "STANDING" -0.16809409 0.13765367 0.13765367 -0.032782138 -0.23601856 -0.99782079 -0.26408184 -0.60606905 -0.38553873 -0.89144023 -0.89144023 -0.92358433 -0.84120468 -0.92048568 -0.91294845 -0.9030129 -0.84703481 -0.89073989
12 5 "STANDING" -0.14991981 0.12757961 0.12757961 -0.16032575 0.074846435 -0.99938357 -0.55836584 -0.41979781 -0.24461533 -0.88780628 -0.88780628 -0.93089891 -0.86028647 -0.95092866 -0.91007861 -0.9072629 -0.89639657 -0.94386251
12 5 "STANDING" 0.12004283 -0.21366242 -0.21366242 0.044577345 0.23391942 -0.99935358 -0.70971347 -0.87152631 -0.78482398 -0.94105532 -0.94105532 -0.94627886 -0.90974063 -0.96390048 -0.92759852 -0.94252992 -0.93272658 -0.9692971
12 5 "STANDING" 0.13932955 -0.31795095 -0.31795095 0.023126813 0.27330472 -0.99954095 -0.91165201 -0.6284559 -0.72633219 -0.96442245 -0.96442245 -0.96457954 -0.92593668 -0.97499772 -0.95842207 -0.95120955 -0.93929168 -0.97804987
12 5 "STANDING" 0.36788841 -0.34530497 -0.34530497 -0.20881595 0.14173183 -0.99989298 -0.6336517 -0.56372311 -0.50992365 -0.97548191 -0.97548191 -0.98571489 -0.95527881 -0.98735281 -0.97273729 -0.98022587 -0.95320362 -0.98258499
12 5 "STANDING" 0.048061753 0.095959871 0.095959871 0.20596888 0.19778478 -0.99995921 -0.84836409 -0.89320111 -0.50339331 -0.98661461 -0.98661461 -0.9912484 -0.97578131 -0.9942918 -0.98906314 -0.99110672 -0.98674932 -0.99482778
12 5 "STANDING" -0.021574416 0.011430044 0.011430044 0.11374431 0.28266853 -0.99996208 -0.073437873 -0.88264075 -0.33013038 -0.97712026 -0.97712026 -0.9900119 -0.97157762 -0.99423068 -0.98659566 -0.99125669 -0.98352571 -0.99508177
12 5 "STANDING" -0.15862776 -0.13638904 -0.13638904 0.21519322 0.30127454 -0.99996783 -0.35192624 -0.75720079 -0.4093826 -0.97710273 -0.97710273 -0.99068631 -0.97744142 -0.99676098 -0.98486239 -0.99135589 -0.98605365 -0.99680977
12 5 "STANDING" 0.10924333 -0.36639587 -0.36639587 -0.072332238 0.12841461 -0.99996427 -0.55532793 -0.71345097 -0.64326052 -0.99058643 -0.99058643 -0.99191429 -0.99048639 -0.99821442 -0.98826658 -0.99006206 -0.9950604 -0.99863889
12 5 "STANDING" 0.00813655 -0.30406606 -0.30406606 -0.29684617 0.0097975474 -0.9998621 -0.57245244 -0.79624402 -0.41982736 -0.98922629 -0.98922629 -0.98939263 -0.98274566 -0.99260012 -0.98870997 -0.99221751 -0.97733567 -0.99148613
12 5 "STANDING" 0.051095804 -0.23443913 -0.23443913 -0.40818808 -0.038333517 -0.99949569 -0.2554968 -0.44554172 -0.22370501 -0.93257606 -0.93257606 -0.96276011 -0.93639609 -0.97016702 -0.91361403 -0.94380116 -0.94020575 -0.96812318
12 5 "STANDING" 0.20360345 -0.28557804 -0.28557804 -0.5015354 -0.36425308 -0.99917839 -0.68031278 -0.7904953 -0.59584735 -0.88711557 -0.88711557 -0.92320248 -0.85818515 -0.9369109 -0.86052321 -0.88233363 -0.84488351 -0.92642759
12 5 "STANDING" 0.33630456 -0.15274742 -0.15274742 -0.41810132 -0.22773432 -0.9995406 -0.75266332 -0.67407852 -0.6271065 -0.91160248 -0.91160248 -0.92017259 -0.85933635 -0.93419797 -0.86311199 -0.87650027 -0.82955577 -0.9188184
12 5 "STANDING" 0.16989296 -0.01821682 -0.01821682 -0.19044375 0.31508403 -0.99920751 -0.91912757 -0.93689958 -0.77520621 -0.92457932 -0.92457932 -0.94051438 -0.88356583 -0.94988842 -0.91600867 -0.92479103 -0.88603188 -0.95112196
12 5 "STANDING" -0.069037878 -0.28851255 -0.28851255 -0.14697005 0.39509679 -0.99967936 -0.34914117 -0.78187828 -0.41987767 -0.94359841 -0.94359841 -0.96135409 -0.91474717 -0.96930945 -0.93897732 -0.9597197 -0.91360549 -0.9672466
12 5 "STANDING" -0.26163592 -0.48763651 -0.48763651 -0.3709789 0.022807558 -0.99991721 -0.43279881 -0.59110434 -0.74790789 -0.97389323 -0.97389323 -0.98277289 -0.97596914 -0.99077997 -0.9743097 -0.9811835 -0.97367887 -0.99018905
12 5 "STANDING" -0.16274875 -0.31951885 -0.31951885 -0.29413388 -0.071757287 -0.99994979 -0.88046795 -0.97139842 -0.70251874 -0.98467629 -0.98467629 -0.98953826 -0.98462673 -0.99431188 -0.98616996 -0.99018875 -0.99126644 -0.99622704
12 5 "STANDING" -0.14311938 -0.28739193 -0.28739193 -0.026815607 -0.088262133 -0.99989531 -0.45909249 -0.89512303 -0.86027994 -0.98229626 -0.98229626 -0.99063047 -0.98375572 -0.99430718 -0.98700916 -0.99170102 -0.98892654 -0.9957315
12 5 "STANDING" 0.072225632 -0.52485663 -0.52485663 0.33515664 -0.092779816 -0.99994547 -0.01270865 -0.89320206 -0.74840089 -0.98233829 -0.98233829 -0.99318843 -0.98798744 -0.99552466 -0.98830925 -0.99134457 -0.99009703 -0.99655937
12 5 "STANDING" -0.0035878333 -0.33819871 -0.33819871 -0.041612419 -0.043176778 -0.99693668 -0.67853105 -0.85686859 -0.65831071 -0.89675673 -0.89675673 -0.90362433 -0.8596238 -0.93528184 -0.89279954 -0.8923596 -0.89902221 -0.95044329
12 5 "STANDING" 0.023898175 0.048026843 0.048026843 -0.20902807 0.12222751 -0.99841655 -0.73230242 -0.24863208 -0.56787334 -0.93382183 -0.93382183 -0.94073958 -0.92624784 -0.96484953 -0.91808732 -0.91662196 -0.93012935 -0.96363392
12 5 "STANDING" 0.18084823 0.51920562 0.51920562 0.51524338 -0.16911201 -0.99987142 -0.62095237 -0.48133242 -0.088954322 -0.97188785 -0.97188785 -0.97720694 -0.96979987 -0.98859843 -0.95138873 -0.95306241 -0.9794031 -0.98676834
12 5 "STANDING" 0.12945752 -0.1909609 -0.1909609 -0.30804072 -0.0026218716 -0.99989441 -0.56515671 -0.88066903 -0.34582096 -0.97998617 -0.97998617 -0.98853223 -0.90135295 -0.98780612 -0.98337865 -0.98600313 -0.78834126 -0.98510621
12 5 "STANDING" 0.057935947 0.033608672 0.033608672 -0.17711122 0.11471853 -0.99979979 0.23740316 -0.9073234 -0.28868807 -0.92977424 -0.92977424 -0.97828773 -0.71036808 -0.96942191 -0.93990807 -0.97497951 -0.71026084 -0.96870984
12 5 "STANDING" 0.092329763 0.2428789 0.2428789 -0.1396828 0.38724239 -0.99984572 -0.042552451 -0.80737804 -0.059103751 -0.87384212 -0.87384212 -0.96220037 -0.5068087 -0.94992687 -0.94463748 -0.95769038 -0.76847305 -0.95667868
12 5 "STANDING" 0.22935135 -0.14383933 -0.14383933 0.22903272 0.44733527 -0.9992887 -0.4332046 -0.82442816 -0.19404433 -0.83707195 -0.83707195 -0.9343438 -0.40057024 -0.93413274 -0.89477477 -0.93381437 -0.74228274 -0.93674102
12 5 "STANDING" 0.17225226 -0.11977151 -0.11977151 0.15045663 0.38237404 -0.99899366 -0.43415673 -0.83515058 -0.30103126 -0.81548229 -0.81548229 -0.93308913 -0.42130744 -0.93929469 -0.87888542 -0.92898699 -0.71374324 -0.94385698
12 5 "STANDING" -0.019548788 0.098054601 0.098054601 -0.043611312 0.31348287 -0.99956449 0.17063118 -0.83824205 0.16569421 -0.87001312 -0.87001312 -0.96040353 -0.68470185 -0.95760823 -0.91098136 -0.95280753 -0.62909735 -0.96568956
12 5 "STANDING" 0.11095901 -0.0081169227 -0.0081169227 -0.13913175 0.18437591 -0.99926498 -0.82175772 -0.76577365 -0.65589068 -0.92803191 -0.92803191 -0.95644283 -0.84847183 -0.94961528 -0.92678829 -0.94625903 -0.85636599 -0.95305665
12 5 "STANDING" 0.33062172 -0.057715519 -0.057715519 0.11547217 0.29169298 -0.99846079 -0.83682808 -0.76561216 -0.65387109 -0.93835736 -0.93835736 -0.93371387 -0.8340914 -0.94060395 -0.9317297 -0.91387612 -0.85253336 -0.9471334
12 4 "SITTING" -0.18622498 -0.51807986 -0.51807986 -0.29830339 -0.093226871 -0.99932171 -0.58526124 -0.79972287 -0.63718135 -0.8727557 -0.8727557 -0.95518117 -0.93211421 -0.96724703 -0.83878881 -0.94654297 -0.91863932 -0.96487098
12 4 "SITTING" 0.14787638 -0.34480883 -0.34480883 0.26629375 -0.17785308 -0.99969016 -0.2784486 -0.90810835 -0.44308108 -0.94101981 -0.94101981 -0.98106518 -0.97841235 -0.98724039 -0.9431526 -0.9739924 -0.97842948 -0.98581272
12 4 "SITTING" 0.12134192 -0.22358137 -0.22358137 -0.0045445333 -0.085329132 -0.9997522 -0.73497272 -0.92381797 -0.77573708 -0.96875139 -0.96875139 -0.98408606 -0.97793443 -0.98822087 -0.98169906 -0.98218136 -0.97763668 -0.98863115
12 4 "SITTING" -0.1265993 -0.099521634 -0.099521634 -0.41794984 0.03844695 -0.99977808 -0.54604699 -0.37439047 -0.54556588 -0.97177445 -0.97177445 -0.98881502 -0.97621264 -0.9887819 -0.98297456 -0.98773943 -0.97835528 -0.98963679
12 4 "SITTING" -0.28172403 0.31612478 0.31612478 -0.32534674 -0.017093689 -0.99981059 -0.090982584 -0.34420135 -0.48149263 -0.96520471 -0.96520471 -0.98918453 -0.97238938 -0.98597987 -0.96944374 -0.98335058 -0.97083718 -0.98861523
12 4 "SITTING" -0.40918161 0.28966346 0.28966346 -0.072763241 0.13018918 -0.99980803 -0.65510117 -0.84125928 -0.81371645 -0.96245376 -0.96245376 -0.98025062 -0.96356286 -0.97817376 -0.96273735 -0.97961721 -0.96102001 -0.98003169
12 4 "SITTING" -0.46327895 0.092264432 0.092264432 0.11011353 0.04017857 -0.99986953 -0.31807274 -0.83646426 -0.57794428 -0.97611049 -0.97611049 -0.98403659 -0.97669093 -0.98257305 -0.97547996 -0.98525006 -0.96928689 -0.98094702
12 4 "SITTING" -0.42736567 -0.19409847 -0.19409847 -0.22334019 -0.4640899 -0.99986871 -0.81124234 -0.68871145 -0.92680123 -0.98563653 -0.98563653 -0.98786722 -0.98386616 -0.98678774 -0.98785417 -0.98909638 -0.98379891 -0.9901508
12 4 "SITTING" 0.025436763 -0.003265614 -0.003265614 -0.40451993 0.18336452 -0.99943966 0.43321797 -0.64739193 0.093984291 -0.86344977 -0.86344977 -0.96162073 -0.72328413 -0.96766333 -0.90053717 -0.95585746 -0.86196677 -0.97127951
12 4 "SITTING" 0.25002103 0.50517207 0.50517207 -0.055165175 0.023954618 -0.99953205 -0.3616398 -0.89701371 0.036688372 -0.96676704 -0.96676704 -0.97666578 -0.86915303 -0.98249001 -0.96423917 -0.97167444 -0.91754597 -0.98586969
12 4 "SITTING" 0.25329055 0.26466729 0.26466729 -0.36322266 -0.12195576 -0.99942043 -0.7029276 -0.94441686 -0.55158357 -0.97434144 -0.97434144 -0.97831774 -0.95033924 -0.98317864 -0.97937395 -0.98378087 -0.96294718 -0.98674606
12 4 "SITTING" 0.13188591 0.066665176 0.066665176 -0.34808912 -0.063620303 -0.99961641 -0.90243064 -0.89037181 -0.89035029 -0.97774769 -0.97774769 -0.9792851 -0.97258903 -0.98531712 -0.97907292 -0.98701706 -0.97571935 -0.98801355
12 4 "SITTING" 0.18056605 -0.10419839 -0.10419839 0.048131508 0.090757889 -0.99990575 -0.94566438 -0.89527457 -0.70865552 -0.9842184 -0.9842184 -0.98186216 -0.97887829 -0.99046686 -0.9839799 -0.98836385 -0.98791366 -0.99224404
12 4 "SITTING" 0.058185826 0.13505324 0.13505324 0.079324677 0.064365611 -0.99990104 -0.87089885 -0.71814497 -0.91603433 -0.98472662 -0.98472662 -0.98480003 -0.97887071 -0.98838911 -0.98663122 -0.98712151 -0.97789543 -0.98251527
12 4 "SITTING" -0.061226898 0.038294473 0.038294473 0.11456865 -0.0595988 -0.99980357 -0.79095338 -0.77568582 -0.91059494 -0.98499311 -0.98499311 -0.98384629 -0.98057449 -0.98668716 -0.98528352 -0.98343955 -0.97747628 -0.98186865
12 4 "SITTING" 0.017036601 -0.37613928 -0.37613928 0.12909487 0.025712493 -0.99976761 -0.9286582 -0.80161955 -0.56451004 -0.98093164 -0.98093164 -0.97947699 -0.97595478 -0.9857819 -0.97550632 -0.98558509 -0.97652784 -0.98575887
12 4 "SITTING" 0.012349435 -0.30053533 -0.30053533 -0.18412767 0.26360691 -0.99975247 -0.19096316 -0.77676705 -0.29381927 -0.96901373 -0.96901373 -0.98211699 -0.96792084 -0.98575293 -0.97719699 -0.98752095 -0.97503381 -0.9864398
12 4 "SITTING" -0.24793575 -0.083697292 -0.083697292 -0.11281179 0.11812168 -0.99988198 -0.58397318 -0.93686072 -0.42806469 -0.96470807 -0.96470807 -0.98694124 -0.97390394 -0.98971522 -0.98196405 -0.99050062 -0.98230299 -0.99195816
12 4 "SITTING" 0.30193202 -0.61212921 -0.61212921 -0.68617777 -0.40112151 -0.99976583 -0.5116561 -0.52370846 0.10633957 -0.97217138 -0.97217138 -0.97487809 -0.97841856 -0.9847594 -0.96743751 -0.96279368 -0.9790123 -0.98130728
12 4 "SITTING" 0.60568205 -0.23823021 -0.23823021 -0.40602017 -0.53784724 -0.99958385 -0.60395944 -0.60298274 -0.4419596 -0.96456343 -0.96456343 -0.94928976 -0.9682099 -0.96883478 -0.95653392 -0.94458341 -0.96719542 -0.96947637
12 4 "SITTING" 0.46652453 0.17709384 0.17709384 0.20910749 0.0047336275 -0.99957448 -0.95820509 -0.87539702 -0.94135031 -0.95582638 -0.95582638 -0.94501844 -0.95479281 -0.96489533 -0.95539262 -0.94342107 -0.96361912 -0.96919686
12 4 "SITTING" 0.041483772 0.19645967 0.19645967 -0.082820708 -0.036916077 -0.99968118 -0.90504776 -0.91147665 -0.88864228 -0.95344088 -0.95344088 -0.95275794 -0.95762469 -0.96986354 -0.95100208 -0.94764531 -0.95871691 -0.97058582
12 4 "SITTING" -0.033098182 0.31476615 0.31476615 -0.22463067 0.10809806 -0.99971425 -0.80188053 -0.62514119 -0.84950257 -0.95113162 -0.95113162 -0.96019824 -0.9609781 -0.97154409 -0.96008662 -0.95559545 -0.95225156 -0.96544031
12 6 NA -0.20887698 -0.51336153 -0.51336153 -0.36199636 -0.023511101 -0.99326059 -0.27686766 -0.52084748 0.012649741 -0.84998009 -0.84998009 -0.92291424 -0.68818021 -0.94194411 -0.83835826 -0.88791184 -0.80603487 -0.93088705
12 6 NA -0.035162995 0.058425617 0.058425617 0.37875201 -0.17794521 -0.99952416 -0.4987665 -0.64772885 0.35771296 -0.93698027 -0.93698027 -0.95654521 -0.84184102 -0.96051776 -0.94804325 -0.9335683 -0.93847423 -0.93317379
12 6 NA -0.048370402 0.13280376 0.13280376 0.30196098 -0.35013419 -0.99878596 -0.60245741 -0.77981835 -0.8803212 -0.92828263 -0.92828263 -0.94067045 -0.87397728 -0.93945485 -0.91224204 -0.91633151 -0.88263701 -0.91961972
12 6 NA -0.15321751 -0.022804831 -0.022804831 0.22585972 -0.37315201 -0.99849394 -0.57395377 -0.84873214 -0.86813193 -0.91257275 -0.91257275 -0.9445259 -0.89048122 -0.94514612 -0.90928317 -0.93358042 -0.86232934 -0.92852842
12 6 NA -0.24133656 -0.047970225 -0.047970225 0.22872811 0.1476059 -0.99987107 -0.52963177 -0.6037298 -0.730392 -0.94391223 -0.94391223 -0.97145705 -0.9459351 -0.97412226 -0.92606073 -0.96875467 -0.94153551 -0.97626116
12 6 NA -0.14350664 -0.39998513 -0.39998513 -0.11435532 -0.061983005 -0.99984086 -0.95702092 -0.56475001 -0.30172642 -0.97754408 -0.97754408 -0.98069116 -0.9742218 -0.98483212 -0.97730721 -0.97660876 -0.97437794 -0.98284213
12 6 NA -0.24543019 -0.67764961 -0.67764961 -0.071078578 -0.20612597 -0.99970637 -0.86214834 -0.76562446 -0.78630694 -0.97765615 -0.97765615 -0.97234268 -0.97179661 -0.97871766 -0.96703826 -0.96568269 -0.95987579 -0.97037635
12 6 NA -0.13159998 -0.52220748 -0.52220748 0.25637591 -0.24236229 -0.99958606 -0.81317756 -0.62577299 -0.73337224 -0.97764626 -0.97764626 -0.96816028 -0.96932532 -0.97359098 -0.96595494 -0.9606986 -0.9537385 -0.96343644
12 6 NA 0.118431 -0.18651587 -0.18651587 0.27463289 -0.34167651 -0.99981992 -0.70623154 -0.3438025 -0.65795951 -0.98580575 -0.98580575 -0.98007744 -0.98167798 -0.98475805 -0.97722737 -0.97148696 -0.96605411 -0.9739948
12 6 NA -0.079197063 -0.010495141 -0.010495141 0.27072209 -0.077908722 -0.99991217 -0.90368779 -0.80681978 -0.83359765 -0.99243577 -0.99243577 -0.98914341 -0.99026005 -0.99138715 -0.98737138 -0.98864485 -0.99003507 -0.98951303
12 6 NA -0.22112048 -0.6859019 -0.6859019 0.47062636 -0.45844386 -0.99960075 -0.70935286 -0.71883941 -0.49019992 -0.98652154 -0.98652154 -0.97537163 -0.979779 -0.97947307 -0.97022109 -0.96669411 -0.97324561 -0.97507047
12 6 NA -0.18655312 -0.67389169 -0.67389169 0.17771767 -0.53061387 -0.99951602 -0.26168885 0.16419201 0.32263952 -0.97904529 -0.97904529 -0.96942718 -0.97179966 -0.97457029 -0.96753868 -0.9631039 -0.97459369 -0.9761476
12 6 NA -0.010302536 -0.24025716 -0.24025716 0.034920759 -0.11832687 -0.99990822 -0.72502323 -0.30635317 -0.48069145 -0.98244798 -0.98244798 -0.9843457 -0.98036947 -0.98668726 -0.97888286 -0.97452195 -0.97913566 -0.98284834
12 6 NA 0.093147727 -0.25364425 -0.25364425 -0.067797494 -0.033178919 -0.999891 -0.94415552 -0.93153587 -0.36171859 -0.98706706 -0.98706706 -0.99359718 -0.98762016 -0.99335636 -0.99256998 -0.99482314 -0.9910579 -0.99441762
12 6 NA 0.13416763 -0.001461059 -0.001461059 -0.042753201 -0.66693436 -0.99969316 -0.75616699 -0.42600994 -0.77858828 -0.97925899 -0.97925899 -0.98067178 -0.97790671 -0.98046801 -0.96701781 -0.97121305 -0.9542321 -0.96885004
12 6 NA 0.044968093 -0.040117017 -0.040117017 0.17721598 -0.54971408 -0.99959575 -0.78684132 -0.51757126 -0.76468876 -0.96997517 -0.96997517 -0.97044375 -0.96766778 -0.97287035 -0.95790805 -0.96582618 -0.95149174 -0.96625393
12 6 NA -0.18474325 -0.36757168 -0.36757168 0.46176338 -0.23234905 -0.99980621 -0.45697943 -0.70416014 -0.72364807 -0.97432753 -0.97432753 -0.98085327 -0.97412434 -0.98358189 -0.97333588 -0.98189245 -0.97536674 -0.98343207
12 6 NA 0.27578415 -0.010249472 -0.010249472 0.41870447 0.10632805 -0.99966162 -0.45360643 -0.77094999 -0.78744042 -0.97719986 -0.97719986 -0.9821933 -0.97435987 -0.97835982 -0.97851182 -0.97959973 -0.96085123 -0.96836791
12 6 NA -0.35363939 0.033596457 0.033596457 0.28973446 -0.37962179 -0.99749673 -0.25296819 -0.29525621 -0.55262133 -0.85695889 -0.85695889 -0.88881647 -0.66414372 -0.88590419 -0.84453858 -0.84507027 -0.76547987 -0.84568523
12 6 NA -0.20825249 0.019785473 0.019785473 0.23427191 -0.32966528 -0.99692154 -0.84344614 -0.51754817 -0.37151566 -0.94075555 -0.94075555 -0.93049835 -0.83250346 -0.93707631 -0.88628863 -0.89117784 -0.87080567 -0.91898323
12 6 NA -0.13587002 -0.25321253 -0.25321253 -0.32778659 0.019331781 -0.99897838 -0.92054441 -0.64967358 -0.46680887 -0.96341952 -0.96341952 -0.96092374 -0.93537138 -0.96571302 -0.96239347 -0.95549442 -0.93635387 -0.96134919
12 6 NA -0.0074458357 -0.20848393 -0.20848393 0.42247019 0.32289287 -0.99980855 -0.85249283 -0.87468876 -0.75024853 -0.96958442 -0.96958442 -0.97141914 -0.96038508 -0.97138133 -0.97288128 -0.97076573 -0.95977749 -0.97472113
12 6 NA -0.024108434 0.12613946 0.12613946 0.50134505 0.25172526 -0.99962702 -0.68539138 -0.52282581 -0.81403595 -0.96290211 -0.96290211 -0.9517319 -0.94842072 -0.95470047 -0.94672052 -0.93943502 -0.9438848 -0.95302192
12 6 NA -0.029144134 0.21791165 0.21791165 0.40361007 0.10005474 -0.99979559 -0.72263121 -0.33006459 -0.49241447 -0.96429653 -0.96429653 -0.96281937 -0.96300843 -0.96559743 -0.9498389 -0.94243818 -0.94598791 -0.95068072
12 6 NA 0.19178755 -0.072017832 -0.072017832 0.0085167375 -0.3668225 -0.99991183 -0.059686481 -0.95292926 -0.9216875 -0.98426739 -0.98426739 -0.99212615 -0.98690876 -0.98816052 -0.98791084 -0.99129033 -0.98658127 -0.9856993
12 6 NA 0.10904628 -0.39426339 -0.39426339 0.34291442 -0.3007813 -0.99984688 -0.83981609 -0.80936431 -0.913669 -0.99256517 -0.99256517 -0.99262847 -0.9897433 -0.9909231 -0.99162896 -0.99428822 -0.99333721 -0.99074107
12 6 NA -0.11885126 -0.29048577 -0.29048577 0.24735775 -0.28016839 -0.99990864 -0.86804472 -0.82749963 -0.91019276 -0.99227097 -0.99227097 -0.9917912 -0.99120763 -0.9926321 -0.99207398 -0.99535209 -0.99245448 -0.99262458
12 6 NA 0.0050111615 -0.32964867 -0.32964867 0.24593504 -0.36774295 -0.99992245 -0.96822699 -0.89069108 -0.92067398 -0.99279074 -0.99279074 -0.99110639 -0.99195874 -0.99175949 -0.99149521 -0.99558673 -0.99006133 -0.99177487
12 6 NA -0.24462975 -0.43053978 -0.43053978 0.4315374 -0.33062979 -0.99991755 -0.98073432 -0.92375211 -0.76708347 -0.99437253 -0.99437253 -0.99011704 -0.98987442 -0.98942014 -0.99331587 -0.99353921 -0.98889143 -0.98965085
12 6 NA -0.53867036 -0.31087192 -0.31087192 0.35009491 0.070495944 -0.99987483 -0.42841737 -0.67681247 0.18270986 -0.98451616 -0.98451616 -0.98205069 -0.97287955 -0.98132459 -0.97910385 -0.98208347 -0.97070873 -0.98163116
12 6 NA -0.48215082 -0.052336785 -0.052336785 0.39817319 -0.051938599 -0.99992473 -0.86623872 -0.69449006 -0.075106564 -0.97799283 -0.97799283 -0.98166636 -0.97231116 -0.98087811 -0.98041992 -0.98228867 -0.97014874 -0.98149408
12 6 NA 0.049294931 -0.10202419 -0.10202419 0.060005899 -0.014025332 -0.9999403 -0.77392746 -0.96668939 -0.59166288 -0.97959724 -0.97959724 -0.98691908 -0.97907369 -0.98579615 -0.98528852 -0.99013018 -0.97439628 -0.98753241
